image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5255/9780525564065.jpg,Paths Day Planner 2019,Paulo Coelho,Paperback,4.5,16.73,$,18.0,9780525564065,Reference,dataset/Reference/0000754.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8828/9780882847283.jpg,Essential Dictionary of Music,Lindsey C. Harnsberger,Paperback,4.0,6.46,$,6.49,9780882847283,Reference,dataset/Reference/0000755.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5565/9781556522987.jpg,Leonardo da Vinci for Kids,Janis Herbert,Paperback,4.0,16.81,$,18.0,9781556522987,Reference,dataset/Reference/0000756.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784722265.jpg,RHS Practical Latin for Gardeners,The Royal horticultural society,Paperback,4.5,10.13,$,12.4,9781784722265,Reference,dataset/Reference/0000757.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141191584.jpg,The Uses of Literacy,Richard Hoggart,Paperback,4.0,11.63,$,13.9,9780141191584,Reference,dataset/Reference/0000758.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5072/9781507206683.jpg,"Graphic Artists Guild Handbook: Pricing & Ethical Guidelines, 15th Edition",Artists Guild Graphic,Paperback,4.5,31.3,$,43.7,9781507206683,Reference,dataset/Reference/0000759.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5722/9781572224971.jpg,Muscular System,Vincent Perez,Fold-out book or chart,0.0,4.12,$,,9781572224971,Reference,dataset/Reference/0000760.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7806/9781780678665.jpg,Morbid Curiosities:Collections of the Uncommon and the Bizarre,Paul Gambino,Hardback,4.0,25.88,$,30.0,9781780678665,Reference,dataset/Reference/0000761.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3163/9780316316965.jpg,The Tipping Point,Malcolm Gladwell,Hardback,4.0,22.18,$,26.0,9780316316965,Reference,dataset/Reference/0000762.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7123/9780712352253.jpg,A Book of Book Lists,Alex Johnson,Paperback,3.5,9.28,$,10.3,9780712352253,Reference,dataset/Reference/0000763.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8348/9780834802223.jpg,Essential Kanji,P. G. O'Neill,Paperback,4.0,21.6,$,29.9,9780834802223,Reference,dataset/Reference/0000764.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8041/9780804105224.jpg,On Method Acting,David Easty,Paperback,4.0,7.06,$,7.8,9780804105224,Reference,dataset/Reference/0000765.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141018409.jpg,The Penguin Dictionary of Philosophy,Thomas Mautner,Paperback,4.0,12.93,$,13.9,9780141018409,Reference,dataset/Reference/0000766.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7870/9781787016903.jpg,Lonely Planet Pocket Bordeaux,Lonely Planet,Paperback,4.5,8.48,$,10.3,9781787016903,Reference,dataset/Reference/0000767.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7816/9781781688748.jpg,The WikiLeaks Files,Julian Assange,Hardback,4.0,28.08,$,30.4,9781781688748,Reference,dataset/Reference/0000768.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7171/9780717181469.jpg,Waterford Whispers News 2018,Colm Williamson,Paperback,4.5,16.81,$,18.0,9780717181469,Reference,dataset/Reference/0000769.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8133/9780813343938.jpg,Dictionary of Subjects and Symbols in Art,James Hall,Paperback,4.5,47.17,$,,9780813343938,Reference,dataset/Reference/0000770.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1928/9780192802484.jpg,African History: A Very Short Introduction,John Parker,Paperback,3.5,7.13,$,9.5,9780192802484,Reference,dataset/Reference/0000771.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486229294.jpg,"Encyclopaedia of Embroidery Stitches, Including Crewel",Marion Nichols,Paperback,4.5,20.93,$,22.0,9780486229294,Reference,dataset/Reference/0000772.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1405/9780140513295.jpg,The Penguin Historical Atlas of Ancient Rome,Chris Scarre,Paperback,4.0,15.93,$,,9780140513295,Reference,dataset/Reference/0000773.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1983/9780198332565.jpg,Oxford IB Diploma Programme: Environmental Systems and Societies Course Companion,Jill Rutherford,Paperback,5.0,56.74,$,,9780198332565,Reference,dataset/Reference/0000774.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5535/9780553590128.jpg,Bantam New Coll Latin/Eng(Rev),John Traupman,Paperback,4.0,8.64,$,,9780553590128,Reference,dataset/Reference/0000775.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7619/9780761973836.jpg,How to Design and Report Experiments,Andy Field,Paperback,4.0,42.25,$,43.7,9780761973836,Reference,dataset/Reference/0000776.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8297/9783829767408.jpg,California Marco Polo Map,Marco Polo,Mixed media product,0.0,7.67,$,10.79,9783829767408,Reference,dataset/Reference/0000777.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9996/9781999667405.jpg,Mission Moon 3-D,David Eicher,Hardback,4.5,36.28,$,37.6,9781999667405,Reference,dataset/Reference/0000778.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9110/9781911036395.jpg,Swans: Sacrifice and Transcendence,Nick Soulsby,Paperback,4.5,13.55,$,18.0,9781911036395,Reference,dataset/Reference/0000779.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8024/9780802408235.jpg,Living By The Book,Howard G. G. Hendricks,Paperback,4.5,15.31,$,18.0,9780802408235,Reference,dataset/Reference/0000780.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5228/9780522861266.jpg,How to Write a Better Thesis,David Evans,Paperback,4.0,38.49,$,39.6,9780522861266,Reference,dataset/Reference/0000781.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5728/9781572842335.jpg,Craft Coffee: A Manual,Jessica Easto,Hardback,4.5,19.05,$,20.1,9781572842335,Reference,dataset/Reference/0000782.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8452/9781845280208.jpg,Practice Psychometric Tests,Andrea Shavick,Paperback,3.5,13.87,$,19.1,9781845280208,Reference,dataset/Reference/0000783.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2500/9781250045119.jpg,The Birth of Korean Cool,EUNY HONG,Paperback,4.0,14.7,$,17.0,9781250045119,Reference,dataset/Reference/0000784.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8548/9781854861344.jpg,Model Engineer's Handbook,Tubal Cain,Paperback,3.5,10.85,$,12.4,9781854861344,Reference,dataset/Reference/0000785.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091947293.jpg,The Book of Christmas,Jane Struthers,Hardback,3.5,12.31,$,12.9,9780091947293,Reference,dataset/Reference/0000786.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5839/9781583943519.jpg,"The Anatomy Of Exercise And Movement For The Study Of Dance, Pilates, Sports, And Yoga",Jo Ann Staugaard-Jones,Paperback,4.0,19.22,$,20.1,9781583943519,Reference,dataset/Reference/0000787.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3453/9780345345882.jpg,Color ME Beautiful,Carole Jackson,Paperback,4.0,18.05,$,20.1,9780345345882,Reference,dataset/Reference/0000788.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8492/9781849205634.jpg,Representation,Sean Nixon,Paperback,4.0,41.28,$,,9781849205634,Reference,dataset/Reference/0000789.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5202/9780520220409.jpg,Inside the White Cube,Brian O'Doherty,Paperback,4.0,26.52,$,,9780520220409,Reference,dataset/Reference/0000790.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8501/9781850106579.jpg,Porsche 944 (83 - 89),Larry Warren,Paperback,3.5,24.42,$,27.5,9781850106579,Reference,dataset/Reference/0000791.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6106/9781610690096.jpg,Guided Inquiry Design (R),Carol Collier Kuhlthau,Paperback,4.0,45.44,$,,9781610690096,Reference,dataset/Reference/0000792.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4153/9780415319157.jpg,Reading Images,Gunther Kress,Paperback,4.0,47.59,$,,9780415319157,Reference,dataset/Reference/0000793.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8828/9780882847290.jpg,Essential Songwriter's Rhyming Dictionary,Kevin M Mitchell,Paperback,4.0,6.35,$,9.2,9780882847290,Reference,dataset/Reference/0000794.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1951/9780195133547.jpg,The Power Elite,C. Wright Mills,Paperback,4.0,11.8,$,16.0,9780195133547,Reference,dataset/Reference/0000795.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3068/9780306820199.jpg,"Robert's Rules of Order Newly Revised In Brief, 2nd edition",Henry M. Robert,Paperback,4.0,7.79,$,,9780306820199,Reference,dataset/Reference/0000796.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3166/9780316610001.jpg,How To Be Your Dog's Best Friend,Monks of New Skete,Hardback,4.0,22.48,$,26.5,9780316610001,Reference,dataset/Reference/0000797.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141039497.jpg,Freedom from Fear,Aung San Suu Kyi,Paperback,4.0,10.96,$,12.4,9780141039497,Reference,dataset/Reference/0000798.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6153/9780615346502.jpg,The Participatory Museum,Nina Simon,Paperback,4.0,27.38,$,,9780615346502,Reference,dataset/Reference/0000799.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8010/9780801026300.jpg,1 Corinthians,David E. Garland,Hardback,4.0,33.44,$,40.7,9780801026300,Reference,dataset/Reference/0000800.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241258767.jpg,The Art of Statistics,David Spiegelhalter,Paperback,4.5,10.09,$,11.28,9780241258767,Reference,dataset/Reference/0000801.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4746/9781474604376.jpg,Pax Romana,Adrian Goldsworthy,Paperback,4.0,11.5,$,13.9,9781474604376,Reference,dataset/Reference/0000802.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3948/9780394868813.jpg,Berenstain Bears & Mamas New Job,Jan Berenstain,Paperback,4.0,5.06,$,,9780394868813,Reference,dataset/Reference/0000803.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4746/9781474602037.jpg,Blood and Silk,Michael R. J. Vatikiotis,Paperback,4.0,9.33,$,12.4,9781474602037,Reference,dataset/Reference/0000804.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8501/9781850107293.jpg,VW Beetle & Karmann Ghia (54 - 79),Ken Freund,Paperback,4.0,24.71,$,27.5,9781850107293,Reference,dataset/Reference/0000805.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1996/9780199653065.jpg,A Dictionary of Geology and Earth Sciences,Michael Allaby,Paperback,4.0,13.42,$,16.0,9780199653065,Reference,dataset/Reference/0000806.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7645/9780764555039.jpg,Islam For Dummies,Malcolm Clark,Paperback,3.5,18.48,$,20.0,9780764555039,Reference,dataset/Reference/0000807.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4053/9781405357975.jpg,Gemstones,Cally Hall,Paperback,4.0,10.85,$,12.4,9781405357975,Reference,dataset/Reference/0000808.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3933/9780393320039.jpg,On Becoming a Novelist,J.C. Gardner,Paperback,4.0,15.52,$,,9780393320039,Reference,dataset/Reference/0000809.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9782/0671/9782067192454.jpg,Michelin Italy Road Atlas,Michelin,Spiral bound,4.0,15.18,$,19.6,9782067192454,Reference,dataset/Reference/0000810.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9222/9781922247872.jpg,Blueprint for Revolution,Srdja Popovic,Paperback,4.5,10.79,$,12.9,9781922247872,Reference,dataset/Reference/0000811.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8063/9780806316840.jpg,A New Genealogical Atlas of Ireland,Brian Mitchell,Paperback,4.0,20.44,$,,9780806316840,Reference,dataset/Reference/0000812.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9931/9780993174100.jpg,PhD,James Hayton,Paperback,4.0,17.19,$,24.99,9780993174100,Reference,dataset/Reference/0000813.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5909/9781590954362.jpg,Learn Dewey Decimal Classification (Edition 23) International Edition,Lynn Farkas,Paperback,3.0,29.04,$,49.95,9781590954362,Reference,dataset/Reference/0000814.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5107/9781510730526.jpg,The Art of Cursive Penmanship,Michael R. Sull,Spiral bound,4.0,21.05,$,,9781510730526,Reference,dataset/Reference/0000815.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5063/9781506307459.jpg,Better Conversations,Jim Knight,Paperback,4.0,26.25,$,26.3,9781506307459,Reference,dataset/Reference/0000816.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1405/9780140511680.jpg,The Penguin Dictionary of English Synonyms & Antonyms,Rosalind Fergusson,Paperback,4.5,11.84,$,13.9,9780140511680,Reference,dataset/Reference/0000817.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1405/9780140514940.jpg,The Penguin Dictionary of Geology,Philip Kearey,Paperback,4.0,10.52,$,12.4,9780140514940,Reference,dataset/Reference/0000818.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2601/9781260122961.jpg,5 Steps to a 5: AP Macroeconomics 2019,Eric R. Dodge,Paperback,0.0,15.7,$,16.0,9781260122961,Reference,dataset/Reference/0000819.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4462/9781446201435.jpg,The Literature Review,Diana Ridley,Paperback,3.5,28.28,$,,9781446201435,Reference,dataset/Reference/0000820.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6084/9781608463855.jpg,Capitalism: A Ghost Story,Arundhati Roy,Paperback,4.0,12.61,$,15.0,9781608463855,Reference,dataset/Reference/0000821.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7848/9781784881184.jpg,Know Your Style,Alyson Walsh,Hardback,3.5,13.92,$,16.0,9781784881184,Reference,dataset/Reference/0000822.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4165/9781416596653.jpg,How to Taste,Jancis Robinson,Hardback,4.0,19.37,$,26.0,9781416596653,Reference,dataset/Reference/0000823.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7548/9780754823872.jpg,An Illustrated Encyclopedia of the Uniforms of the Roman World,Kevin F. Kiley,Hardback,4.0,27.89,$,,9780754823872,Reference,dataset/Reference/0000824.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4654/9781465464194.jpg,How Science Works,DK,Hardback,4.5,16.47,$,17.49,9781465464194,Reference,dataset/Reference/0000825.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5857/9781585740604.jpg,SAS Self-Defense Handbook,John 'Lofty' Wiseman,Paperback,4.0,12.41,$,19.95,9781585740604,Reference,dataset/Reference/0000826.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5932/9781593278267.jpg,Serious Cryptography,Jean-Philippe Aumasson,Paperback,4.5,34.38,$,48.5,9781593278267,Reference,dataset/Reference/0000827.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4022/9781402266706.jpg,Complete Book of Baby Names,Lesley Bolton,Paperback,3.5,10.02,$,,9781402266706,Reference,dataset/Reference/0000828.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0625/9780062509253.jpg,Women's Encyclopedia of Myths and Secrets,Barbara G. Walker,Paperback,4.5,30.58,$,35.0,9780062509253,Reference,dataset/Reference/0000829.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141985541.jpg,Pears' Cyclopaedia 2017-2018,Chris Cook,Hardback,5.0,26.3,$,30.9,9780141985541,Reference,dataset/Reference/0000830.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3855/9780385512299.jpg,Catholic Bible Dictionary,Scott Hahn,Hardback,4.5,39.93,$,44.0,9780385512299,Reference,dataset/Reference/0000831.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6114/9781611450538.jpg,Dictionary of Word Origins,John Ayto,Paperback,4.5,17.91,$,,9781611450538,Reference,dataset/Reference/0000832.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4462/9781446248805.jpg,Understanding the Media,Eoin Devereux,Paperback,4.0,34.59,$,,9781446248805,Reference,dataset/Reference/0000833.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3068/9780306820205.jpg,"Robert's Rules of Order (Newly Revised, 11th edition)",Henry M. Robert,Paperback,4.0,19.38,$,,9780306820205,Reference,dataset/Reference/0000834.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5876/9781587680007.jpg,Conversation,Theodore Zeldin,Hardback,3.5,11.73,$,,9781587680007,Reference,dataset/Reference/0000835.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5011/9781501140839.jpg,Dark Territory,Fred Kaplan,Paperback,4.0,13.13,$,16.0,9781501140839,Reference,dataset/Reference/0000836.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241957622.jpg,The Italians,John Hooper,Paperback,3.5,11.35,$,13.9,9780241957622,Reference,dataset/Reference/0000837.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091906313.jpg,Great British Wit,Rosemarie Jarski,Paperback,4.0,14.17,$,,9780091906313,Reference,dataset/Reference/0000838.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8920/9781892005212.jpg,Being Genuine,Thomas D'Ansembourg,Paperback,4.0,16.96,$,21.5,9781892005212,Reference,dataset/Reference/0000839.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3162/9780316204323.jpg,How to Write Short,Roy Peter Clark,Paperback,3.5,14.09,$,16.0,9780316204323,Reference,dataset/Reference/0000840.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0290/9780029070529.jpg,Dictionary of Angels,Gustav Davidson,Paperback,4.0,16.82,$,20.1,9780029070529,Reference,dataset/Reference/0000841.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0617/9780061740237.jpg,Emily Post's Etiquette,Peggy Post,Hardback,4.0,32.14,$,36.5,9780061740237,Reference,dataset/Reference/0000842.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1987/9780198788454.jpg,A Dictionary of Nursing,Elizabeth A. Martin,Paperback,2.5,11.37,$,12.4,9780198788454,Reference,dataset/Reference/0000843.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3352/9780335263073.jpg,Doing a Literature Review in Health and Social Care: A Practical Guide,Helen Aveyard,Paperback,4.0,36.97,$,,9780335263073,Reference,dataset/Reference/0000844.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4654/9781465419651.jpg,The Science Book,DK,Hardback,4.0,21.63,$,24.2,9781465419651,Reference,dataset/Reference/0000845.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6819/9781681983745.jpg,Morpho,Michel Lauricella,Paperback,4.5,17.85,$,27.0,9781681983745,Reference,dataset/Reference/0000846.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1074/9781107461185.jpg,Statistics Using Stata,Sharon Lawner Weinberg,Paperback,4.0,57.14,$,58.34,9781107461185,Reference,dataset/Reference/0000847.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1993/9780199330881.jpg,The Oxford Companion to Cheese,Mateo Kehler,Hardback,4.5,37.8,$,49.4,9780199330881,Reference,dataset/Reference/0000848.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7870/9781787014527.jpg,Lonely Planet Spain Planning Map,Lonely Planet,Sheet map,0.0,5.17,$,6.7,9781787014527,Reference,dataset/Reference/0000849.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099457862.jpg,Critical Mass,Philip Ball,Paperback,4.0,13.83,$,13.9,9780099457862,Reference,dataset/Reference/0000850.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4803/9781480341470.jpg,Brian May's Red Special,Brian May,Hardback,4.5,31.89,$,,9781480341470,Reference,dataset/Reference/0000851.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7822/9781782214779.jpg,The Encyclopedia of Coloured Pencil Techniques,Judy Martin,Paperback,4.5,16.14,$,,9781782214779,Reference,dataset/Reference/0000852.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4739/9781473967014.jpg,Doing a Systematic Review,Angela Boland,Paperback,4.0,35.17,$,36.0,9781473967014,Reference,dataset/Reference/0000853.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6745/9780674518582.jpg,Leadership Without Easy Answers,Ronald A. Heifetz,Hardback,4.0,31.7,$,38.0,9780674518582,Reference,dataset/Reference/0000854.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7494/9780749481544.jpg,Confident Data Skills,Kirill Eremenko,Paperback,4.5,13.07,$,19.1,9780749481544,Reference,dataset/Reference/0000855.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7148/9780714872438.jpg,Art Is the Highest Form of Hope & Other Quotes by Artists,Phaidon Editors,Hardback,4.0,17.61,$,19.95,9780714872438,Reference,dataset/Reference/0000856.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5615/9781561581252.jpg,The Complete Guide to Sharpening,Leonard Lee,Paperback,4.0,20.87,$,24.0,9781561581252,Reference,dataset/Reference/0000857.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8495/9781849532280.jpg,Keep Calm You're Only 70,,Hardback,5.0,8.66,$,,9781849532280,Reference,dataset/Reference/0000858.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4654/9781465453136.jpg,"WWE Encyclopedia Of Sports Entertainment, 3rd Edition",Steve Pantaleo,Hardback,4.5,45.3,$,,9781465453136,Reference,dataset/Reference/0000859.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5216/9780521642989.jpg,"Information Theory, Inference and Learning Algorithms",David J. C. MacKay,Hardback,4.5,51.05,$,58.34,9780521642989,Reference,dataset/Reference/0000860.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4493/9781449334314.jpg,"Encyclopedia of Electronic Components: Sensors for Location, Presence, Proximity, Orientation, Oscillation, Force, Load, Human Input, Liquid and Gas Properties, Light, Heat, Sound, and Electricity: Volume 3",Charles Platt,Paperback,4.5,21.76,$,27.0,9781449334314,Reference,dataset/Reference/0000861.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1414/9780141442457.jpg,The Pocket Oracle and Art of Prudence,Baltasar Gracian,Paperback,4.0,9.81,$,12.4,9780141442457,Reference,dataset/Reference/0000862.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1183/9781118374580.jpg,The Art of Explanation,Lee Lefever,Paperback,4.0,19.44,$,23.9,9781118374580,Reference,dataset/Reference/0000863.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5029/9781502941008.jpg,365 Best Inspirational Quotes,K Kruse,Paperback,3.5,10.13,$,,9781502941008,Reference,dataset/Reference/0000864.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8444/9781844480470.jpg,The Encyclopedia of Beading Techniques,Sara Withers,Paperback,4.0,22.0,$,,9781844480470,Reference,dataset/Reference/0000865.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4422/9781442224322.jpg,Scientific Methods of Inquiry for Intelligence Analysis,Hank Prunckun,Paperback,4.5,49.09,$,59.95,9781442224322,Reference,dataset/Reference/0000866.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099538899.jpg,How to Win a Cosmic War,Reza Aslan,Paperback,4.0,5.91,$,12.4,9780099538899,Reference,dataset/Reference/0000867.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2626/9780262632553.jpg,The Language of New Media,Lev Manovich,Paperback,4.0,26.79,$,,9780262632553,Reference,dataset/Reference/0000868.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5791/9781579129491.jpg,The Secret Language Of Color,Arielle Eckstut,Hardback,4.0,24.27,$,25.95,9781579129491,Reference,dataset/Reference/0000869.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7801/9781780191881.jpg,Ultimate Encyclopedia of Mythology,Arthur Cotterell,Paperback,4.0,21.53,$,,9781780191881,Reference,dataset/Reference/0000870.jpg
